0.875 -0.34722222222222227 -0.9097222222222223 
0.625 -1.0 -0.4166666666666667 
0.9895833333333334 -0.513888888888889 -0.9027777777777778 
0.9895833333333334 -0.34722222222222227 -0.9861111111111112 
0.7395833333333334 -1.0 -0.4930555555555556 
0.9895833333333334 -0.6805555555555557 -0.8194444444444445 
0.9895833333333334 -1.0 -0.6597222222222222 
0.0 -0.8333333333333334 -0.08333333333333333 
0.875 -0.513888888888889 -0.826388888888889 
0.9973958333333334 -0.3368055555555556 -0.9965277777777778 
0.7473958333333334 -1.0 -0.4982638888888889 
0.48958333333333337 -0.8333333333333334 -0.40972222222222227 
0.0 -0.34722222222222227 -0.3263888888888889 
0.49739583333333337 -0.34722222222222227 -0.6579861111111112 
0.9895833333333334 -0.8333333333333334 -0.7430555555555557 
0.9973958333333334 -0.34722222222222227 -0.9913194444444445 
0.625 -0.513888888888889 -0.6597222222222222 
0.625 -0.3368055555555556 -0.748263888888889 
0.7473958333333334 -0.34722222222222227 -0.8246527777777778 
0.23958333333333334 -0.6805555555555557 -0.3194444444444445 
0.7491319444444444 -0.6805555555555557 -0.6591435185185185 
0.875 -0.6805555555555557 -0.7430555555555557 
0.875 -0.5002314814814816 -0.8332175925925925 
0.9973958333333334 -0.513888888888889 -0.9079861111111112 
0.625 -0.34722222222222227 -0.7430555555555557 
0.875 -0.33356481481481487 -0.9165509259259258 
0.0 -0.3368055555555556 -0.33159722222222227 
0.625 -0.6805555555555557 -0.576388888888889 
0.24739583333333334 -0.8333333333333334 -0.24826388888888892 
0.875 -0.6666666666666666 -0.75 
0.7473958333333334 -0.513888888888889 -0.7413194444444445 
0.9991319444444444 -1.0 -0.6660879629629629 
0.24739583333333334 -1.0 -0.16493055555555555 
0.375 -0.33356481481481487 -0.5832175925925925 
0.9973958333333334 -0.8333333333333334 -0.748263888888889 
0.875 -0.8333333333333334 -0.6666666666666666 
0.7395833333333334 -0.8333333333333334 -0.576388888888889 
0.125 -0.34722222222222227 -0.40972222222222227 
0.23958333333333334 -0.34722222222222227 -0.48611111111111116 
0.7395833333333334 -0.34722222222222227 -0.8194444444444445 
0.9895833333333334 -0.5034722222222222 -0.9079861111111112 
0.24913194444444445 -0.670138888888889 -0.33101851851851855 
0.48958333333333337 -0.3368055555555556 -0.6579861111111112 
0.375 -0.34722222222222227 -0.576388888888889 
0.875 -1.0 -0.5833333333333334 
0.4991319444444444 -1.0 -0.3327546296296296 
0.125 -0.513888888888889 -0.3263888888888889 
0.7395833333333334 -0.6805555555555557 -0.6527777777777778 
0.7395833333333334 -0.3368055555555556 -0.8246527777777778 
0.0 -0.6805555555555557 -0.15972222222222224 
0.375 -0.8333333333333334 -0.3333333333333333 
0.375 -0.513888888888889 -0.4930555555555556 
0.0 -0.513888888888889 -0.24305555555555558 
0.24739583333333334 -0.513888888888889 -0.40798611111111116 
0.23958333333333334 -0.5002314814814816 -0.4096064814814815 
0.125 -0.6678240740740741 -0.24942129629629628 
0.375 -1.0 -0.25 
0.4991319444444444 -0.670138888888889 -0.4976851851851852 
0.49739583333333337 -0.3368055555555556 -0.6631944444444445 
0.375 -0.5034722222222222 -0.4982638888888889 
0.7473958333333334 -0.8333333333333334 -0.5815972222222222 
0.9895833333333334 -0.6666666666666666 -0.826388888888889 
0.7395833333333334 -0.5011574074074074 -0.7424768518518517 
0.24913194444444445 -0.34722222222222227 -0.49247685185185186 
0.7473958333333334 -0.6668981481481482 -0.6648148148148149 
0.125 -0.3368055555555556 -0.4149305555555556 
0.7395833333333334 -0.513888888888889 -0.7361111111111112 
0.49739583333333337 -0.513888888888889 -0.5746527777777778 
0.0 -0.5011574074074074 -0.24942129629629628 
0.23958333333333334 -1.0 -0.15972222222222224 
0.48958333333333337 -0.513888888888889 -0.5694444444444445 
0.23958333333333334 -0.8333333333333334 -0.24305555555555558 
0.23958333333333334 -0.513888888888889 -0.40277777777777785 
0.7395833333333334 -0.6668981481481482 -0.6596064814814815 
0.9991319444444444 -0.5034722222222222 -0.9143518518518517 
0.125 -0.5002314814814816 -0.3332175925925926 
0.24913194444444445 -0.5 -0.41608796296296297 
0.625 -0.8333333333333334 -0.5 
0.49739583333333337 -0.6805555555555557 -0.4913194444444445 
0.125 -1.0 -0.08333333333333333 
0.375 -0.6668981481481482 -0.4165509259259259 
0.9973958333333334 -0.6668981481481482 -0.8314814814814815 
0.48958333333333337 -0.6805555555555557 -0.48611111111111116 
0.48958333333333337 -0.6666666666666666 -0.4930555555555556 
0.23958333333333334 -0.33449074074074076 -0.49247685185185186 
0.625 -0.5002314814814816 -0.6665509259259259 
0.49739583333333337 -0.8333333333333334 -0.4149305555555556 
0.7473958333333334 -0.3368055555555556 -0.8298611111111112 
0.49739583333333337 -0.5011574074074074 -0.5810185185185185 
0.0 -0.6668981481481482 -0.16655092592592594 
0.625 -0.670138888888889 -0.5815972222222222 
0.24739583333333334 -0.6805555555555557 -0.3246527777777778 
0.375 -0.6805555555555557 -0.40972222222222227 
0.48958333333333337 -0.5034722222222222 -0.5746527777777778 
0.125 -0.8333333333333334 -0.16666666666666666 
0.125 -0.6805555555555557 -0.24305555555555558 
0.23958333333333334 -0.6666666666666666 -0.3263888888888889 
0.7491319444444444 -0.5011574074074074 -0.7488425925925926 
0.48958333333333337 -0.34722222222222227 -0.6527777777777778 
0.48958333333333337 -1.0 -0.3263888888888889 
